
==================================================
ROZPOCZYNAM EKSPERYMENT 1: ARCHITEKTURA
==================================================

[Eksperyment 1] Parametry: {'batch_size': 64, 'lr': 0.001, 'dropout_rate': 0.2, 'kernel_size': 3, 'num_filters': 8}

--- Start Treningu | Batch 64 LR 0.001 Kernel 3 Filters 8 Dropout 0.2 ---
Epoka [1/50]    |  Train Acc: 35.37%  |  Val Acc: 46.58%  |  LR: 0.000999
Epoka [2/50]    |  Train Acc: 38.57%  |  Val Acc: 42.01%  |  LR: 0.000996
!!!     [Brak poprawy: 1/20]    !!!
Epoka [3/50]    |  Train Acc: 37.66%  |  Val Acc: 50.46%  |  LR: 0.000991
Epoka [4/50]    |  Train Acc: 36.97%  |  Val Acc: 51.37%  |  LR: 0.000984
Epoka [5/50]    |  Train Acc: 39.49%  |  Val Acc: 37.67%  |  LR: 0.000976
!!!     [Brak poprawy: 1/20]    !!!
Epoka [6/50]    |  Train Acc: 37.03%  |  Val Acc: 34.25%  |  LR: 0.000965
!!!     [Brak poprawy: 2/20]    !!!
Epoka [7/50]    |  Train Acc: 32.17%  |  Val Acc: 34.25%  |  LR: 0.000952
!!!     [Brak poprawy: 3/20]    !!!
Epoka [8/50]    |  Train Acc: 32.40%  |  Val Acc: 34.25%  |  LR: 0.000938
!!!     [Brak poprawy: 4/20]    !!!
Epoka [9/50]    |  Train Acc: 35.09%  |  Val Acc: 35.16%  |  LR: 0.000922
!!!     [Brak poprawy: 5/20]    !!!
Epoka [10/50]   |  Train Acc: 37.14%  |  Val Acc: 50.68%  |  LR: 0.000905
!!!     [Brak poprawy: 6/20]    !!!
Epoka [11/50]   |  Train Acc: 37.49%  |  Val Acc: 37.21%  |  LR: 0.000885
!!!     [Brak poprawy: 7/20]    !!!
Epoka [12/50]   |  Train Acc: 39.20%  |  Val Acc: 50.00%  |  LR: 0.000865
!!!     [Brak poprawy: 8/20]    !!!
Epoka [13/50]   |  Train Acc: 38.69%  |  Val Acc: 39.73%  |  LR: 0.000842
!!!     [Brak poprawy: 9/20]    !!!
Epoka [14/50]   |  Train Acc: 36.80%  |  Val Acc: 51.37%  |  LR: 0.000819
!!!     [Brak poprawy: 10/20]   !!!
Epoka [15/50]   |  Train Acc: 37.60%  |  Val Acc: 53.88%  |  LR: 0.000794
Epoka [16/50]   |  Train Acc: 36.69%  |  Val Acc: 57.53%  |  LR: 0.000768
Epoka [17/50]   |  Train Acc: 32.80%  |  Val Acc: 34.25%  |  LR: 0.000741
!!!     [Brak poprawy: 1/20]    !!!
Epoka [18/50]   |  Train Acc: 32.40%  |  Val Acc: 34.25%  |  LR: 0.000713
!!!     [Brak poprawy: 2/20]    !!!
Epoka [19/50]   |  Train Acc: 32.23%  |  Val Acc: 34.25%  |  LR: 0.000684
!!!     [Brak poprawy: 3/20]    !!!
Epoka [20/50]   |  Train Acc: 32.06%  |  Val Acc: 34.25%  |  LR: 0.000655
!!!     [Brak poprawy: 4/20]    !!!
Epoka [21/50]   |  Train Acc: 32.11%  |  Val Acc: 34.25%  |  LR: 0.000625
!!!     [Brak poprawy: 5/20]    !!!
Epoka [22/50]   |  Train Acc: 32.17%  |  Val Acc: 34.25%  |  LR: 0.000594
!!!     [Brak poprawy: 6/20]    !!!
Epoka [23/50]   |  Train Acc: 32.11%  |  Val Acc: 34.25%  |  LR: 0.000563
!!!     [Brak poprawy: 7/20]    !!!
Epoka [24/50]   |  Train Acc: 32.11%  |  Val Acc: 34.25%  |  LR: 0.000532
!!!     [Brak poprawy: 8/20]    !!!
Epoka [25/50]   |  Train Acc: 32.11%  |  Val Acc: 34.25%  |  LR: 0.000500
!!!     [Brak poprawy: 9/20]    !!!
Epoka [26/50]   |  Train Acc: 32.11%  |  Val Acc: 34.25%  |  LR: 0.000469
!!!     [Brak poprawy: 10/20]   !!!
Epoka [27/50]   |  Train Acc: 32.17%  |  Val Acc: 34.25%  |  LR: 0.000438
!!!     [Brak poprawy: 11/20]   !!!
Epoka [28/50]   |  Train Acc: 34.23%  |  Val Acc: 32.42%  |  LR: 0.000407
!!!     [Brak poprawy: 12/20]   !!!
Epoka [29/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000376
!!!     [Brak poprawy: 13/20]   !!!
Epoka [30/50]   |  Train Acc: 34.69%  |  Val Acc: 32.42%  |  LR: 0.000346
!!!     [Brak poprawy: 14/20]   !!!
Epoka [31/50]   |  Train Acc: 34.80%  |  Val Acc: 32.42%  |  LR: 0.000317
!!!     [Brak poprawy: 15/20]   !!!
Epoka [32/50]   |  Train Acc: 34.80%  |  Val Acc: 32.42%  |  LR: 0.000288
!!!     [Brak poprawy: 16/20]   !!!
Epoka [33/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000260
!!!     [Brak poprawy: 17/20]   !!!
Epoka [34/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000233
!!!     [Brak poprawy: 18/20]   !!!
Epoka [35/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000207
!!!     [Brak poprawy: 19/20]   !!!
Epoka [36/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000182
!!!     [Brak poprawy: 20/20]   !!!
!!! Early Stopping: Model przestał się poprawiać po 36 epokach. !!!
-> Wynik (Val): 32.42% | (Train): 34.74%

[Eksperyment 1] Parametry: {'batch_size': 64, 'lr': 0.001, 'dropout_rate': 0.2, 'kernel_size': 7, 'num_filters': 64}

--- Start Treningu | Batch 64 LR 0.001 Kernel 7 Filters 64 Dropout 0.2 ---
Epoka [1/50]    |  Train Acc: 35.26%  |  Val Acc: 32.42%  |  LR: 0.000999
Epoka [2/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000996
!!!     [Brak poprawy: 1/20]    !!!
Epoka [3/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000991
!!!     [Brak poprawy: 2/20]    !!!
Epoka [4/50]    |  Train Acc: 34.63%  |  Val Acc: 32.42%  |  LR: 0.000984
!!!     [Brak poprawy: 3/20]    !!!
Epoka [5/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000976
!!!     [Brak poprawy: 4/20]    !!!
Epoka [6/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000965
!!!     [Brak poprawy: 5/20]    !!!
Epoka [7/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000952
!!!     [Brak poprawy: 6/20]    !!!
Epoka [8/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000938
!!!     [Brak poprawy: 7/20]    !!!
Epoka [9/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000922
!!!     [Brak poprawy: 8/20]    !!!
Epoka [10/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000905
!!!     [Brak poprawy: 9/20]    !!!
Epoka [11/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000885
!!!     [Brak poprawy: 10/20]   !!!
Epoka [12/50]   |  Train Acc: 34.86%  |  Val Acc: 32.42%  |  LR: 0.000865
!!!     [Brak poprawy: 11/20]   !!!
Epoka [13/50]   |  Train Acc: 35.03%  |  Val Acc: 32.42%  |  LR: 0.000842
!!!     [Brak poprawy: 12/20]   !!!
Epoka [14/50]   |  Train Acc: 34.91%  |  Val Acc: 32.42%  |  LR: 0.000819
!!!     [Brak poprawy: 13/20]   !!!
Epoka [15/50]   |  Train Acc: 34.80%  |  Val Acc: 32.42%  |  LR: 0.000794
!!!     [Brak poprawy: 14/20]   !!!
Epoka [16/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000768
!!!     [Brak poprawy: 15/20]   !!!
Epoka [17/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000741
!!!     [Brak poprawy: 16/20]   !!!
Epoka [18/50]   |  Train Acc: 34.80%  |  Val Acc: 32.42%  |  LR: 0.000713
!!!     [Brak poprawy: 17/20]   !!!
Epoka [19/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000684
!!!     [Brak poprawy: 18/20]   !!!
Epoka [20/50]   |  Train Acc: 34.69%  |  Val Acc: 32.42%  |  LR: 0.000655
!!!     [Brak poprawy: 19/20]   !!!
Epoka [21/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000625
!!!     [Brak poprawy: 20/20]   !!!
!!! Early Stopping: Model przestał się poprawiać po 21 epokach. !!!
-> Wynik (Val): 32.42% | (Train): 34.74%

[Eksperyment 1] Parametry: {'batch_size': 64, 'lr': 0.001, 'dropout_rate': 0.2, 'kernel_size': 7, 'num_filters': 128}

--- Start Treningu | Batch 64 LR 0.001 Kernel 7 Filters 128 Dropout 0.2 ---
Epoka [1/50]    |  Train Acc: 32.74%  |  Val Acc: 34.25%  |  LR: 0.000999
Epoka [2/50]    |  Train Acc: 32.00%  |  Val Acc: 34.25%  |  LR: 0.000996
!!!     [Brak poprawy: 1/20]    !!!
Epoka [3/50]    |  Train Acc: 32.11%  |  Val Acc: 34.25%  |  LR: 0.000991
!!!     [Brak poprawy: 2/20]    !!!
Epoka [4/50]    |  Train Acc: 32.11%  |  Val Acc: 34.25%  |  LR: 0.000984
!!!     [Brak poprawy: 3/20]    !!!
Epoka [5/50]    |  Train Acc: 32.11%  |  Val Acc: 34.25%  |  LR: 0.000976
!!!     [Brak poprawy: 4/20]    !!!
Epoka [6/50]    |  Train Acc: 32.11%  |  Val Acc: 34.25%  |  LR: 0.000965
!!!     [Brak poprawy: 5/20]    !!!
Epoka [7/50]    |  Train Acc: 34.00%  |  Val Acc: 32.42%  |  LR: 0.000952
!!!     [Brak poprawy: 6/20]    !!!
Epoka [8/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000938
!!!     [Brak poprawy: 7/20]    !!!
Epoka [9/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000922
!!!     [Brak poprawy: 8/20]    !!!
Epoka [10/50]   |  Train Acc: 34.69%  |  Val Acc: 32.42%  |  LR: 0.000905
!!!     [Brak poprawy: 9/20]    !!!
Epoka [11/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000885
!!!     [Brak poprawy: 10/20]   !!!
Epoka [12/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000865
!!!     [Brak poprawy: 11/20]   !!!
Epoka [13/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000842
!!!     [Brak poprawy: 12/20]   !!!
Epoka [14/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000819
!!!     [Brak poprawy: 13/20]   !!!
Epoka [15/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000794
!!!     [Brak poprawy: 14/20]   !!!
Epoka [16/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000768
!!!     [Brak poprawy: 15/20]   !!!
Epoka [17/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000741
!!!     [Brak poprawy: 16/20]   !!!
Epoka [18/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000713
!!!     [Brak poprawy: 17/20]   !!!
Epoka [19/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000684
!!!     [Brak poprawy: 18/20]   !!!
Epoka [20/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000655
!!!     [Brak poprawy: 19/20]   !!!
Epoka [21/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000625
!!!     [Brak poprawy: 20/20]   !!!
!!! Early Stopping: Model przestał się poprawiać po 21 epokach. !!!
-> Wynik (Val): 32.42% | (Train): 34.74%

[Eksperyment 1] Parametry: {'batch_size': 64, 'lr': 0.001, 'dropout_rate': 0.2, 'kernel_size': 15, 'num_filters': 8}

--- Start Treningu | Batch 64 LR 0.001 Kernel 15 Filters 8 Dropout 0.2 ---
Epoka [1/50]    |  Train Acc: 37.20%  |  Val Acc: 41.78%  |  LR: 0.000999
Epoka [2/50]    |  Train Acc: 34.86%  |  Val Acc: 50.68%  |  LR: 0.000996
Epoka [3/50]    |  Train Acc: 37.31%  |  Val Acc: 41.10%  |  LR: 0.000991
!!!     [Brak poprawy: 1/20]    !!!
Epoka [4/50]    |  Train Acc: 34.40%  |  Val Acc: 34.70%  |  LR: 0.000984
!!!     [Brak poprawy: 2/20]    !!!
Epoka [5/50]    |  Train Acc: 38.06%  |  Val Acc: 56.62%  |  LR: 0.000976
Epoka [6/50]    |  Train Acc: 39.03%  |  Val Acc: 56.85%  |  LR: 0.000965
Epoka [7/50]    |  Train Acc: 41.60%  |  Val Acc: 47.95%  |  LR: 0.000952
!!!     [Brak poprawy: 1/20]    !!!
Epoka [8/50]    |  Train Acc: 44.91%  |  Val Acc: 59.13%  |  LR: 0.000938
Epoka [9/50]    |  Train Acc: 46.51%  |  Val Acc: 60.96%  |  LR: 0.000922
Epoka [10/50]   |  Train Acc: 49.31%  |  Val Acc: 68.49%  |  LR: 0.000905
Epoka [11/50]   |  Train Acc: 54.74%  |  Val Acc: 77.63%  |  LR: 0.000885
Epoka [12/50]   |  Train Acc: 55.14%  |  Val Acc: 77.40%  |  LR: 0.000865
!!!     [Brak poprawy: 1/20]    !!!
Epoka [13/50]   |  Train Acc: 58.17%  |  Val Acc: 88.58%  |  LR: 0.000842
Epoka [14/50]   |  Train Acc: 62.91%  |  Val Acc: 89.95%  |  LR: 0.000819
Epoka [15/50]   |  Train Acc: 69.09%  |  Val Acc: 92.24%  |  LR: 0.000794
Epoka [16/50]   |  Train Acc: 70.86%  |  Val Acc: 87.90%  |  LR: 0.000768
!!!     [Brak poprawy: 1/20]    !!!
Epoka [17/50]   |  Train Acc: 77.31%  |  Val Acc: 95.21%  |  LR: 0.000741
Epoka [18/50]   |  Train Acc: 79.37%  |  Val Acc: 94.98%  |  LR: 0.000713
!!!     [Brak poprawy: 1/20]    !!!
Epoka [19/50]   |  Train Acc: 80.57%  |  Val Acc: 95.89%  |  LR: 0.000684
Epoka [20/50]   |  Train Acc: 83.71%  |  Val Acc: 97.49%  |  LR: 0.000655
Epoka [21/50]   |  Train Acc: 84.40%  |  Val Acc: 94.52%  |  LR: 0.000625
!!!     [Brak poprawy: 1/20]    !!!
Epoka [22/50]   |  Train Acc: 85.14%  |  Val Acc: 95.21%  |  LR: 0.000594
!!!     [Brak poprawy: 2/20]    !!!
Epoka [23/50]   |  Train Acc: 86.34%  |  Val Acc: 97.72%  |  LR: 0.000563
Epoka [24/50]   |  Train Acc: 88.06%  |  Val Acc: 95.43%  |  LR: 0.000532
!!!     [Brak poprawy: 1/20]    !!!
Epoka [25/50]   |  Train Acc: 90.11%  |  Val Acc: 96.80%  |  LR: 0.000500
!!!     [Brak poprawy: 2/20]    !!!
Epoka [26/50]   |  Train Acc: 88.57%  |  Val Acc: 97.72%  |  LR: 0.000469
!!!     [Brak poprawy: 3/20]    !!!
Epoka [27/50]   |  Train Acc: 89.83%  |  Val Acc: 97.03%  |  LR: 0.000438
!!!     [Brak poprawy: 4/20]    !!!
Epoka [28/50]   |  Train Acc: 88.97%  |  Val Acc: 98.40%  |  LR: 0.000407
Epoka [29/50]   |  Train Acc: 91.54%  |  Val Acc: 97.03%  |  LR: 0.000376
!!!     [Brak poprawy: 1/20]    !!!
Epoka [30/50]   |  Train Acc: 91.26%  |  Val Acc: 98.86%  |  LR: 0.000346
Epoka [31/50]   |  Train Acc: 90.57%  |  Val Acc: 96.35%  |  LR: 0.000317
!!!     [Brak poprawy: 1/20]    !!!
Epoka [32/50]   |  Train Acc: 92.23%  |  Val Acc: 97.95%  |  LR: 0.000288
!!!     [Brak poprawy: 2/20]    !!!
Epoka [33/50]   |  Train Acc: 92.06%  |  Val Acc: 97.03%  |  LR: 0.000260
!!!     [Brak poprawy: 3/20]    !!!
Epoka [34/50]   |  Train Acc: 91.94%  |  Val Acc: 97.72%  |  LR: 0.000233
!!!     [Brak poprawy: 4/20]    !!!
Epoka [35/50]   |  Train Acc: 92.34%  |  Val Acc: 99.54%  |  LR: 0.000207
Epoka [36/50]   |  Train Acc: 93.43%  |  Val Acc: 98.63%  |  LR: 0.000182
!!!     [Brak poprawy: 1/20]    !!!
Epoka [37/50]   |  Train Acc: 93.14%  |  Val Acc: 98.63%  |  LR: 0.000159
!!!     [Brak poprawy: 2/20]    !!!
Epoka [38/50]   |  Train Acc: 94.00%  |  Val Acc: 98.63%  |  LR: 0.000136
!!!     [Brak poprawy: 3/20]    !!!
Epoka [39/50]   |  Train Acc: 93.31%  |  Val Acc: 99.09%  |  LR: 0.000116
!!!     [Brak poprawy: 4/20]    !!!
Epoka [40/50]   |  Train Acc: 94.29%  |  Val Acc: 98.40%  |  LR: 0.000096
!!!     [Brak poprawy: 5/20]    !!!
Epoka [41/50]   |  Train Acc: 93.60%  |  Val Acc: 98.86%  |  LR: 0.000079
!!!     [Brak poprawy: 6/20]    !!!
Epoka [42/50]   |  Train Acc: 94.46%  |  Val Acc: 98.86%  |  LR: 0.000063
!!!     [Brak poprawy: 7/20]    !!!
Epoka [43/50]   |  Train Acc: 94.40%  |  Val Acc: 98.86%  |  LR: 0.000049
!!!     [Brak poprawy: 8/20]    !!!
Epoka [44/50]   |  Train Acc: 94.57%  |  Val Acc: 98.86%  |  LR: 0.000036
!!!     [Brak poprawy: 9/20]    !!!
Epoka [45/50]   |  Train Acc: 94.29%  |  Val Acc: 98.17%  |  LR: 0.000025
!!!     [Brak poprawy: 10/20]   !!!
Epoka [46/50]   |  Train Acc: 94.00%  |  Val Acc: 98.17%  |  LR: 0.000017
!!!     [Brak poprawy: 11/20]   !!!
Epoka [47/50]   |  Train Acc: 94.40%  |  Val Acc: 98.17%  |  LR: 0.000010
!!!     [Brak poprawy: 12/20]   !!!
Epoka [48/50]   |  Train Acc: 94.11%  |  Val Acc: 98.17%  |  LR: 0.000005
!!!     [Brak poprawy: 13/20]   !!!
Epoka [49/50]   |  Train Acc: 94.80%  |  Val Acc: 98.63%  |  LR: 0.000002
!!!     [Brak poprawy: 14/20]   !!!
Epoka [50/50]   |  Train Acc: 94.34%  |  Val Acc: 98.63%  |  LR: 0.000001
!!!     [Brak poprawy: 15/20]   !!!
-> Wynik (Val): 98.63% | (Train): 94.34%

[Eksperyment 1] Parametry: {'batch_size': 64, 'lr': 0.001, 'dropout_rate': 0.2, 'kernel_size': 15, 'num_filters': 16}

--- Start Treningu | Batch 64 LR 0.001 Kernel 15 Filters 16 Dropout 0.2 ---
Epoka [1/50]    |  Train Acc: 35.54%  |  Val Acc: 33.33%  |  LR: 0.000999
Epoka [2/50]    |  Train Acc: 34.00%  |  Val Acc: 33.33%  |  LR: 0.000996
!!!     [Brak poprawy: 1/20]    !!!
Epoka [3/50]    |  Train Acc: 33.09%  |  Val Acc: 33.33%  |  LR: 0.000991
!!!     [Brak poprawy: 2/20]    !!!
Epoka [4/50]    |  Train Acc: 33.14%  |  Val Acc: 33.33%  |  LR: 0.000984
!!!     [Brak poprawy: 3/20]    !!!
Epoka [5/50]    |  Train Acc: 33.14%  |  Val Acc: 33.33%  |  LR: 0.000976
!!!     [Brak poprawy: 4/20]    !!!
Epoka [6/50]    |  Train Acc: 33.14%  |  Val Acc: 33.33%  |  LR: 0.000965
!!!     [Brak poprawy: 5/20]    !!!
Epoka [7/50]    |  Train Acc: 33.20%  |  Val Acc: 33.33%  |  LR: 0.000952
!!!     [Brak poprawy: 6/20]    !!!
Epoka [8/50]    |  Train Acc: 33.14%  |  Val Acc: 33.33%  |  LR: 0.000938
!!!     [Brak poprawy: 7/20]    !!!
Epoka [9/50]    |  Train Acc: 33.03%  |  Val Acc: 32.42%  |  LR: 0.000922
!!!     [Brak poprawy: 8/20]    !!!
Epoka [10/50]   |  Train Acc: 34.86%  |  Val Acc: 32.42%  |  LR: 0.000905
!!!     [Brak poprawy: 9/20]    !!!
Epoka [11/50]   |  Train Acc: 35.03%  |  Val Acc: 32.42%  |  LR: 0.000885
!!!     [Brak poprawy: 10/20]   !!!
Epoka [12/50]   |  Train Acc: 34.69%  |  Val Acc: 32.42%  |  LR: 0.000865
!!!     [Brak poprawy: 11/20]   !!!
Epoka [13/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000842
!!!     [Brak poprawy: 12/20]   !!!
Epoka [14/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000819
!!!     [Brak poprawy: 13/20]   !!!
Epoka [15/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000794
!!!     [Brak poprawy: 14/20]   !!!
Epoka [16/50]   |  Train Acc: 34.69%  |  Val Acc: 32.42%  |  LR: 0.000768
!!!     [Brak poprawy: 15/20]   !!!
Epoka [17/50]   |  Train Acc: 34.69%  |  Val Acc: 32.42%  |  LR: 0.000741
!!!     [Brak poprawy: 16/20]   !!!
Epoka [18/50]   |  Train Acc: 34.86%  |  Val Acc: 32.42%  |  LR: 0.000713
!!!     [Brak poprawy: 17/20]   !!!
Epoka [19/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000684
!!!     [Brak poprawy: 18/20]   !!!
Epoka [20/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000655
!!!     [Brak poprawy: 19/20]   !!!
Epoka [21/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000625
!!!     [Brak poprawy: 20/20]   !!!
!!! Early Stopping: Model przestał się poprawiać po 21 epokach. !!!
-> Wynik (Val): 32.42% | (Train): 34.74%

[Eksperyment 1] Parametry: {'batch_size': 64, 'lr': 0.001, 'dropout_rate': 0.2, 'kernel_size': 15, 'num_filters': 32}

--- Start Treningu | Batch 64 LR 0.001 Kernel 15 Filters 32 Dropout 0.2 ---
Epoka [1/50]    |  Train Acc: 33.89%  |  Val Acc: 32.42%  |  LR: 0.000999
Epoka [2/50]    |  Train Acc: 36.17%  |  Val Acc: 32.42%  |  LR: 0.000996
!!!     [Brak poprawy: 1/20]    !!!
Epoka [3/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000991
!!!     [Brak poprawy: 2/20]    !!!
Epoka [4/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000984
!!!     [Brak poprawy: 3/20]    !!!
Epoka [5/50]    |  Train Acc: 34.69%  |  Val Acc: 32.42%  |  LR: 0.000976
!!!     [Brak poprawy: 4/20]    !!!
Epoka [6/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000965
!!!     [Brak poprawy: 5/20]    !!!
Epoka [7/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000952
!!!     [Brak poprawy: 6/20]    !!!
Epoka [8/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000938
!!!     [Brak poprawy: 7/20]    !!!
Epoka [9/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000922
!!!     [Brak poprawy: 8/20]    !!!
Epoka [10/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000905
!!!     [Brak poprawy: 9/20]    !!!
Epoka [11/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000885
!!!     [Brak poprawy: 10/20]   !!!
Epoka [12/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000865
!!!     [Brak poprawy: 11/20]   !!!
Epoka [13/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000842
!!!     [Brak poprawy: 12/20]   !!!
Epoka [14/50]   |  Train Acc: 34.69%  |  Val Acc: 32.42%  |  LR: 0.000819
!!!     [Brak poprawy: 13/20]   !!!
Epoka [15/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000794
!!!     [Brak poprawy: 14/20]   !!!
Epoka [16/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000768
!!!     [Brak poprawy: 15/20]   !!!
Epoka [17/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000741
!!!     [Brak poprawy: 16/20]   !!!
Epoka [18/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000713
!!!     [Brak poprawy: 17/20]   !!!
Epoka [19/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000684
!!!     [Brak poprawy: 18/20]   !!!
Epoka [20/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000655
!!!     [Brak poprawy: 19/20]   !!!
Epoka [21/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000625
!!!     [Brak poprawy: 20/20]   !!!
!!! Early Stopping: Model przestał się poprawiać po 21 epokach. !!!
-> Wynik (Val): 32.42% | (Train): 34.74%

[Eksperyment 1] Parametry: {'batch_size': 64, 'lr': 0.001, 'dropout_rate': 0.2, 'kernel_size': 15, 'num_filters': 64}

--- Start Treningu | Batch 64 LR 0.001 Kernel 15 Filters 64 Dropout 0.2 ---
Epoka [1/50]    |  Train Acc: 34.51%  |  Val Acc: 34.47%  |  LR: 0.000999
Epoka [2/50]    |  Train Acc: 32.00%  |  Val Acc: 34.25%  |  LR: 0.000996
!!!     [Brak poprawy: 1/20]    !!!
Epoka [3/50]    |  Train Acc: 32.11%  |  Val Acc: 34.25%  |  LR: 0.000991
!!!     [Brak poprawy: 2/20]    !!!
Epoka [4/50]    |  Train Acc: 32.17%  |  Val Acc: 34.25%  |  LR: 0.000984
!!!     [Brak poprawy: 3/20]    !!!
Epoka [5/50]    |  Train Acc: 32.11%  |  Val Acc: 34.25%  |  LR: 0.000976
!!!     [Brak poprawy: 4/20]    !!!
Epoka [6/50]    |  Train Acc: 33.09%  |  Val Acc: 32.42%  |  LR: 0.000965
!!!     [Brak poprawy: 5/20]    !!!
Epoka [7/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000952
!!!     [Brak poprawy: 6/20]    !!!
Epoka [8/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000938
!!!     [Brak poprawy: 7/20]    !!!
Epoka [9/50]    |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000922
!!!     [Brak poprawy: 8/20]    !!!
Epoka [10/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000905
!!!     [Brak poprawy: 9/20]    !!!
Epoka [11/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000885
!!!     [Brak poprawy: 10/20]   !!!
Epoka [12/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000865
!!!     [Brak poprawy: 11/20]   !!!
Epoka [13/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000842
!!!     [Brak poprawy: 12/20]   !!!
Epoka [14/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000819
!!!     [Brak poprawy: 13/20]   !!!
Epoka [15/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000794
!!!     [Brak poprawy: 14/20]   !!!
Epoka [16/50]   |  Train Acc: 34.74%  |  Val Acc: 32.42%  |  LR: 0.000768
!!!     [Brak poprawy: 15/20]   !!!
